Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BW3	6-2-2025	13:47:24:856	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
61	-1.663483	0.158015	-1.751816	0.157647	-1.870683	0.578416	-2.062018	0.938684	NaN	NaN	-1.584899	
62	-1.635380	0.165705	-1.725535	0.157026	-1.864728	0.571725	-2.065551	0.926827	NaN	NaN	1.490127	
63	-1.610820	0.166011	-1.701231	0.156854	-1.860897	0.564130	-2.062490	0.919184	1.444534	-2.003541	1.733966	
64	-1.590276	0.165462	-1.680511	0.156260	-1.853352	0.558036	-2.054282	0.913589	1.438641	-1.991983	1.409316	
65	-1.571148	0.165385	-1.661163	0.159381	-1.843563	0.556852	-2.041107	0.914043	1.437376	-1.983256	-0.279700	
66	-1.555908	0.164684	-1.646130	0.156912	-1.828826	0.554382	-2.026023	0.911560	1.432818	-1.970350	-0.475194	
67	-1.545189	0.173852	-1.635828	0.157260	-1.810942	0.558089	-2.002895	0.918027	1.434989	-1.949207	1.269612	
68	-1.526358	0.165659	-1.616042	0.158717	-1.799452	0.555742	-1.973957	0.924569	1.439495	-1.927673	0.471341	
69	-1.507333	0.169339	-1.597248	0.160340	-1.780640	0.557345	-1.942166	0.931897	1.444865	-1.902585	0.050057	
70	-1.505886	0.161400	-1.595760	0.151046	-1.766690	0.553556	-1.929991	0.927034	1.443330	-1.888427	1.502802	
71	-1.505024	0.145371	-1.594732	0.140299	-1.756910	0.546416	-1.917571	0.920917	1.441285	-1.876480	-0.693070	
72	-1.501653	0.137402	-1.591710	0.132608	-1.748465	0.540894	-1.902857	0.918293	1.441165	-1.862257	1.033499	
73	-1.492001	0.151207	-1.584011	0.133153	-1.728533	0.545793	-1.889533	0.920050	1.441931	-1.846309	1.181364	
74	-1.474725	0.152391	-1.567603	0.134638	-1.710185	0.547756	-1.866653	0.923877	1.445972	-1.829259	-0.216802	
75	-1.472588	0.143698	-1.565750	0.129481	-1.700839	0.545153	-1.854153	0.922542	1.444913	-1.816615	0.117731	
76	-1.472580	0.133668	-1.565380	0.125039	-1.689640	0.544097	-1.843872	0.920974	1.443193	-1.804652	0.645355	
77	-1.469503	0.128760	-1.562925	0.121164	-1.678453	0.542700	-1.831430	0.920056	1.441567	-1.792291	-1.817935	
78	-1.468749	0.120079	-1.561551	0.117969	-1.668068	0.541891	-1.819465	0.919796	1.439320	-1.780007	-0.043119	
79	-1.469575	0.105950	-1.559125	0.118268	-1.654709	0.544713	-1.804834	0.923195	1.441932	-1.765027	0.796417	
80	-1.469679	0.101331	-1.560066	0.112515	-1.643564	0.541553	-1.795988	0.918922	1.440311	-1.752768	1.355415	
81	-1.468025	0.099086	-1.560514	0.103971	-1.634399	0.534805	-1.785508	0.912542	1.432407	-1.739063	1.343844	
82	-1.464903	0.100843	-1.559199	0.100941	-1.620995	0.533569	-1.769420	0.912641	1.431832	-1.726652	-1.328328	
83	-1.461105	0.103091	-1.555868	0.105794	-1.611181	0.539343	-1.762397	0.916972	1.438041	-1.722051	0.269408	
84	-1.447154	0.127118	-1.555294	0.109297	-1.599607	0.544082	-1.753517	0.920446	1.441500	-1.712848	0.259708	
