Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BP2	6-2-2025	12:38:53:426	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
61	-1.743743	0.135877	-1.820698	0.153768	-1.866450	0.597514	-2.070539	0.953029	NaN	NaN	1.882534	
62	-1.713624	0.149796	-1.794357	0.152689	-1.859078	0.594048	-2.065546	0.948175	NaN	NaN	2.707244	
63	-1.683987	0.156091	-1.765228	0.152402	-1.850188	0.590295	-2.056807	0.944396	NaN	NaN	0.523493	
64	-1.653541	0.163073	-1.735043	0.153434	-1.845185	0.585649	-2.043517	0.944501	NaN	NaN	1.609621	
65	-1.622603	0.168150	-1.704397	0.158410	-1.827978	0.586974	-2.031479	0.942842	NaN	NaN	1.048319	
66	-1.598892	0.170935	-1.680729	0.159740	-1.814750	0.585203	-2.026012	0.936550	NaN	NaN	0.702071	
67	-1.575334	0.167612	-1.656530	0.162392	-1.810479	0.581092	-2.026589	0.929477	NaN	NaN	1.702174	
68	-1.551981	0.163946	-1.632176	0.166849	-1.802741	0.579028	-2.025188	0.923357	NaN	NaN	-1.456099	
69	-1.536584	0.157911	-1.616317	0.165030	-1.799268	0.571761	-2.019059	0.917926	NaN	NaN	0.563497	
70	-1.525269	0.166438	-1.606067	0.159411	-1.786582	0.567353	-2.007593	0.912734	NaN	NaN	1.649364	
71	-1.516467	0.168427	-1.598124	0.153532	-1.775150	0.562961	-1.998252	0.906961	NaN	NaN	1.371327	
72	-1.506455	0.160807	-1.587920	0.149544	-1.761258	0.560585	-1.976292	0.909667	1.431625	-1.851004	2.151463	
73	-1.498812	0.156488	-1.579997	0.144692	-1.734652	0.563108	-1.939167	0.918324	1.431114	-1.835374	2.095810	
74	-1.494460	0.148201	-1.575347	0.141563	-1.709695	0.566895	-1.926959	0.914224	1.433600	-1.823291	0.967591	
75	-1.492570	0.131414	-1.572356	0.137848	-1.699896	0.565308	-1.935575	0.900365	1.429042	-1.818742	1.481730	
76	-1.491442	0.133537	-1.572371	0.130096	-1.698687	0.557896	-1.929507	0.896281	1.423266	-1.812113	2.100351	
77	-1.489718	0.129099	-1.571972	0.122658	-1.697910	0.550539	-1.926585	0.890338	1.417255	-1.809123	1.175618	
78	-1.481835	0.124506	-1.564878	0.116214	-1.683437	0.546236	-1.905926	0.890123	1.416828	-1.793081	1.057408	
79	-1.473898	0.121651	-1.557008	0.112107	-1.660780	0.545966	-1.863270	0.901771	1.423283	-1.759351	0.052721	
80	-1.470401	0.115056	-1.553597	0.109676	-1.644725	0.546371	-1.838443	0.906932	1.425714	-1.740158	1.811727	
81	-1.462777	0.109294	-1.546087	0.109169	-1.630418	0.547221	-1.825939	0.906773	1.425780	-1.730111	1.690582	
82	-1.462654	0.105173	-1.546788	0.105362	-1.618135	0.545722	-1.813852	0.904865	1.422489	-1.723112	-0.047226	
83	-1.467700	0.103220	-1.553075	0.101864	-1.608400	0.544526	-1.800233	0.905714	1.421393	-1.707605	1.182359	
84	-1.470808	0.089379	-1.552784	0.100648	-1.595363	0.544708	-1.788429	0.905336	1.424473	-1.690737	0.956689	
85	-1.462099	0.090216	-1.545084	0.100586	-1.585825	0.544808	-1.780062	0.904950	1.427166	-1.677843	2.652981	
86	-1.462361	0.092282	-1.546237	0.100942	-1.569792	0.546358	-1.763410	0.906934	1.427920	-1.661514	2.054547	
87	-1.457400	0.090717	-1.540253	0.101982	-1.554511	0.547704	-1.737493	0.913684	1.431358	-1.646044	1.956022	
88	-1.451627	0.089425	-1.533069	0.104635	-1.538951	0.550538	-1.716512	0.919076	1.436989	-1.628119	1.153053	
89	-1.454081	0.088529	-1.535860	0.101713	-1.538108	0.547725	-1.715311	0.916386	1.433192	-1.624557	0.759613	
90	-1.456177	0.079518	-1.536863	0.097759	-1.538531	0.543799	-1.709053	0.915606	1.429524	-1.623002	0.639560	
91	-1.457661	0.080946	-1.538242	0.100509	-1.524175	0.546228	-1.687067	0.921356	1.435732	-1.599497	1.108282	
92	-1.459862	0.082517	-1.540729	0.101288	-1.512834	0.546317	-1.667401	0.924814	1.439581	-1.580243	0.584592	
93	-1.460037	0.080216	-1.540388	0.099833	-1.507208	0.544569	-1.657574	0.924543	1.439967	-1.571041	1.919198	
94	-1.456673	0.079537	-1.535945	0.102103	-1.498666	0.546510	-1.643244	0.928621	1.442174	-1.556673	2.042388	
95	-1.448830	0.081007	-1.527206	0.105591	-1.488506	0.549779	-1.619147	0.936919	1.448930	-1.537389	2.194961	
96	-1.444973	0.082135	-1.523669	0.105858	-1.481442	0.549669	-1.599020	0.940923	1.453848	-1.522497	4.409787	
97	-1.443146	0.084341	-1.522567	0.106463	-1.474739	0.549678	-1.584102	0.943296	1.457271	-1.507944	1.565430	
