KJ_test	// User ID
25-3-2025	// Evaluation date
ianjump_AHAP_CMJ1	24-3-2025	14:51:32:131	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
95	882.039183	0.107753	0.105944	-0.467985	0.085465	0.109287	-0.131983	0.162313	0.555213	-0.429768	0.146665	0.551626	-0.179909	0.153953	0.989824	-0.431808	0.165916	0.987695	-0.197025	1.910000	89.660313	
96	883.412007	0.107220	0.106329	-0.469121	0.085735	0.108345	-0.132157	0.163725	0.555258	-0.429831	0.146654	0.550570	-0.181465	0.155926	0.989869	-0.433461	0.166750	0.986599	-0.198645	1.910000	89.660313	
97	881.084071	0.106861	0.106666	-0.470089	0.085927	0.107379	-0.132431	0.165071	0.555292	-0.429841	0.146536	0.549525	-0.182814	0.157479	0.989888	-0.435309	0.166947	0.985521	-0.200451	1.910000	89.660313	
98	881.024545	0.106966	0.106853	-0.470140	0.086004	0.107158	-0.132751	0.165734	0.555414	-0.429870	0.146239	0.549361	-0.183093	0.157843	0.989997	-0.435900	0.166613	0.985348	-0.201011	1.910000	89.660313	
99	880.571897	0.107521	0.107028	-0.469264	0.085897	0.107827	-0.133170	0.165741	0.555747	-0.429897	0.145789	0.550247	-0.182019	0.157468	0.990340	-0.434524	0.166162	0.986246	-0.199616	1.910000	89.660313	
100	880.310583	0.108083	0.107672	-0.468460	0.085497	0.108671	-0.133890	0.166020	0.556481	-0.429821	0.145350	0.551374	-0.180116	0.158495	0.991109	-0.431504	0.166422	0.987385	-0.196572	1.910000	89.660313	
101	878.518567	0.108294	0.109046	-0.468544	0.084811	0.109132	-0.134968	0.167216	0.557686	-0.429676	0.145153	0.552090	-0.177969	0.162260	0.992349	-0.427478	0.167898	0.988086	-0.192505	1.910000	89.660313	
102	878.403081	0.108298	0.110434	-0.468983	0.084331	0.109536	-0.135834	0.168636	0.558855	-0.429639	0.145669	0.552609	-0.176213	0.166294	0.993509	-0.424072	0.169632	0.988592	-0.189057	1.910000	89.660313	
103	877.795846	0.108361	0.110907	-0.468875	0.084620	0.110361	-0.135799	0.169311	0.559288	-0.429788	0.147363	0.553293	-0.175496	0.167362	0.993927	-0.423041	0.170351	0.989338	-0.188009	1.910000	89.660313	
104	876.486939	0.108554	0.110345	-0.468120	0.085537	0.111334	-0.134888	0.169037	0.558874	-0.430040	0.149689	0.553939	-0.175916	0.165142	0.993517	-0.424435	0.169628	0.990105	-0.189413	1.910000	89.660313	
105	874.852019	0.108800	0.109240	-0.467239	0.086429	0.111631	-0.133714	0.168187	0.557989	-0.430169	0.151310	0.553928	-0.176973	0.161480	0.992622	-0.427034	0.167661	0.990192	-0.192031	1.910000	89.660313	
106	872.152652	0.108984	0.108108	-0.466596	0.086894	0.110960	-0.132800	0.167277	0.557031	-0.429967	0.151584	0.553097	-0.177985	0.158108	0.991631	-0.429616	0.165062	0.989402	-0.194629	1.910000	89.660313	
107	872.374807	0.108915	0.107490	-0.466264	0.087080	0.110173	-0.132436	0.167065	0.556428	-0.429506	0.151393	0.552279	-0.178399	0.156414	0.990991	-0.431022	0.163252	0.988592	-0.196038	1.910000	89.660313	
108	871.702640	0.108459	0.107788	-0.466290	0.087182	0.110094	-0.132846	0.168091	0.556488	-0.428968	0.151635	0.552263	-0.177965	0.157338	0.991049	-0.430418	0.163399	0.988585	-0.195417	1.910000	89.660313	
109	868.831846	0.107931	0.108452	-0.466570	0.087254	0.110548	-0.133633	0.169368	0.556867	-0.428773	0.151965	0.552828	-0.177274	0.159244	0.991445	-0.428981	0.164430	0.989162	-0.193956	1.910000	89.660313	
110	871.088341	0.107817	0.108559	-0.466841	0.087289	0.110972	-0.134159	0.169375	0.556985	-0.429375	0.151577	0.553378	-0.177179	0.159577	0.991570	-0.428613	0.164469	0.989710	-0.193576	1.910000	89.660313	
111	870.445773	0.108213	0.108059	-0.466970	0.087348	0.111213	-0.134176	0.168087	0.556800	-0.430585	0.150595	0.553715	-0.177730	0.157993	0.991379	-0.429630	0.163296	0.990034	-0.194599	1.910000	89.660313	
112	871.137109	0.108789	0.107851	-0.466994	0.087568	0.111557	-0.133895	0.167101	0.556876	-0.431556	0.150153	0.554089	-0.178103	0.156545	0.991443	-0.430634	0.162495	0.990393	-0.195616	1.910000	89.660313	
113	871.728850	0.109244	0.108485	-0.466920	0.087995	0.112128	-0.133540	0.167578	0.557526	-0.431678	0.150988	0.554604	-0.177758	0.156702	0.992085	-0.430740	0.163133	0.990895	-0.195736	1.910000	89.660313	
