KJ_test	// User ID
25-3-2025	// Evaluation date
Kathryn_AFAP_CMJ1	24-3-2025	15:02:56:427	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
105	564.776147	0.102844	0.091465	-0.436934	0.108008	0.092842	-0.138158	0.151932	0.485738	-0.412428	0.162036	0.477033	-0.183993	0.171247	0.885193	-0.414960	0.182004	0.883603	-0.221479	1.660000	58.340150	
106	563.454804	0.102981	0.091217	-0.436683	0.108143	0.093119	-0.138209	0.152161	0.485528	-0.413045	0.161891	0.477354	-0.184007	0.171844	0.884971	-0.414688	0.182266	0.883933	-0.221185	1.660000	58.340150	
107	564.680874	0.103237	0.091003	-0.436485	0.108356	0.093455	-0.138145	0.152434	0.485378	-0.413921	0.161850	0.477752	-0.183717	0.172260	0.884816	-0.414495	0.182562	0.884306	-0.220983	1.660000	58.340150	
108	565.276178	0.103493	0.091084	-0.436446	0.108561	0.093695	-0.138070	0.152824	0.485476	-0.414466	0.161973	0.478048	-0.183256	0.171803	0.884955	-0.414463	0.182741	0.884556	-0.220986	1.660000	58.340150	
109	563.569696	0.103624	0.091282	-0.436564	0.108678	0.093740	-0.138031	0.153250	0.485638	-0.414624	0.162149	0.478131	-0.182833	0.170928	0.885178	-0.414431	0.182697	0.884609	-0.221003	1.660000	58.340150	
110	564.190681	0.103510	0.091263	-0.436796	0.108637	0.093520	-0.138052	0.153586	0.485542	-0.414486	0.162202	0.477918	-0.182673	0.170505	0.885115	-0.414155	0.182350	0.884426	-0.220731	1.660000	58.340150	
111	562.829217	0.103148	0.090876	-0.437087	0.108409	0.093055	-0.138121	0.153787	0.485049	-0.414165	0.162087	0.477430	-0.182795	0.170686	0.884622	-0.413665	0.181760	0.884023	-0.220197	1.660000	58.340150	
112	562.467190	0.102671	0.090171	-0.437355	0.108013	0.092469	-0.138188	0.153890	0.484232	-0.413814	0.161898	0.476802	-0.182991	0.170839	0.883803	-0.413291	0.181136	0.883472	-0.219777	1.660000	58.340150	
113	561.995746	0.102204	0.089293	-0.437518	0.107516	0.091913	-0.138207	0.153951	0.483256	-0.413515	0.161752	0.476186	-0.183100	0.170551	0.882841	-0.413280	0.180662	0.882883	-0.219756	1.660000	58.340150	
114	561.460220	0.101838	0.088658	-0.437535	0.107114	0.091597	-0.138127	0.154050	0.482540	-0.413196	0.161804	0.475793	-0.183128	0.170205	0.882143	-0.413585	0.180411	0.882478	-0.220067	1.660000	58.340150	
115	559.605316	0.101648	0.088675	-0.437381	0.107001	0.091711	-0.137905	0.154262	0.482489	-0.412783	0.162198	0.475809	-0.183115	0.170253	0.882097	-0.414094	0.180407	0.882465	-0.220573	1.660000	58.340150	
116	562.625480	0.101661	0.089134	-0.437143	0.107106	0.092100	-0.137610	0.154592	0.482887	-0.412240	0.162836	0.476090	-0.183091	0.170328	0.882501	-0.414618	0.180325	0.882727	-0.221089	1.660000	58.340150	
117	561.356935	0.101870	0.089473	-0.436969	0.107206	0.092410	-0.137386	0.155002	0.483162	-0.411552	0.163485	0.476295	-0.183076	0.169592	0.882812	-0.414927	0.179656	0.882956	-0.221401	1.660000	58.340150	
118	562.133128	0.102158	0.089420	-0.436926	0.107170	0.092372	-0.137318	0.155515	0.483033	-0.410846	0.164010	0.476144	-0.183278	0.167952	0.882749	-0.414920	0.178389	0.882890	-0.221414	1.660000	58.340150	
119	562.276485	0.102234	0.089174	-0.436938	0.107023	0.091860	-0.137359	0.156252	0.482673	-0.410438	0.164430	0.475433	-0.184251	0.166495	0.882449	-0.414706	0.177318	0.882336	-0.221222	1.660000	58.340150	
120	562.934685	0.101896	0.088956	-0.436932	0.106808	0.090857	-0.137464	0.157290	0.482272	-0.410523	0.164783	0.474086	-0.186367	0.166134	0.882086	-0.414422	0.177097	0.881217	-0.220949	1.660000	58.340150	
121	563.913914	0.101424	0.088901	-0.436988	0.106571	0.089768	-0.137664	0.158443	0.482000	-0.410826	0.165129	0.472623	-0.188774	0.166469	0.881835	-0.414250	0.177394	0.879967	-0.220781	1.660000	58.340150	
122	566.586565	0.101216	0.089103	-0.437249	0.106360	0.089083	-0.137997	0.159454	0.482013	-0.410968	0.165529	0.471698	-0.190255	0.166742	0.881862	-0.414374	0.177612	0.879151	-0.220910	1.660000	58.340150	
123	566.243814	0.101332	0.089477	-0.437594	0.106220	0.089015	-0.138406	0.160240	0.482258	-0.410903	0.166036	0.471569	-0.190368	0.166703	0.882118	-0.414735	0.177621	0.879018	-0.221278	1.660000	58.340150	
124	564.568479	0.101547	0.089785	-0.437651	0.106200	0.089561	-0.138764	0.160868	0.482501	-0.410882	0.166695	0.472187	-0.189355	0.166532	0.882370	-0.415066	0.177680	0.879546	-0.221621	1.660000	58.340150	
125	563.710812	0.101695	0.089897	-0.437255	0.106309	0.090577	-0.138986	0.161444	0.482589	-0.411061	0.167501	0.473343	-0.187615	0.166345	0.882468	-0.415187	0.177885	0.880566	-0.221756	1.660000	58.340150	
126	561.315641	0.101761	0.089938	-0.436759	0.106461	0.091590	-0.139077	0.162157	0.482578	-0.411304	0.168316	0.474482	-0.185876	0.166072	0.882471	-0.415131	0.177909	0.881578	-0.221708	1.660000	58.340150	
127	562.931450	0.101758	0.090045	-0.436562	0.106558	0.092132	-0.139071	0.163170	0.482545	-0.411420	0.169011	0.475055	-0.184817	0.165628	0.882452	-0.414973	0.177430	0.882098	-0.221544	1.660000	58.340150	
128	559.940649	0.101725	0.090180	-0.436744	0.106543	0.092189	-0.139050	0.164316	0.482473	-0.411274	0.169640	0.475044	-0.184476	0.165015	0.882386	-0.414877	0.176564	0.882095	-0.221434	1.660000	58.340150	
129	558.456146	0.101715	0.090224	-0.437199	0.106382	0.091965	-0.139099	0.165288	0.482302	-0.410808	0.170336	0.474666	-0.184620	0.164270	0.882209	-0.415039	0.175621	0.881740	-0.221585	1.660000	58.340150	
130	557.976217	0.101731	0.090194	-0.437703	0.106117	0.091654	-0.139180	0.166113	0.482062	-0.410155	0.171152	0.474137	-0.184997	0.163392	0.881948	-0.415439	0.174741	0.881228	-0.221986	1.660000	58.340150	
131	556.131956	0.101703	0.090278	-0.437915	0.105888	0.091432	-0.139110	0.167242	0.481898	-0.409633	0.172043	0.473678	-0.185310	0.162327	0.881750	-0.415794	0.173852	0.880775	-0.222353	1.660000	58.340150	
132	554.262477	0.101587	0.090604	-0.437615	0.105797	0.091409	-0.138796	0.168962	0.481917	-0.409465	0.172948	0.473438	-0.185330	0.161099	0.881718	-0.415892	0.172895	0.880531	-0.222467	1.660000	58.340150	
133	552.522820	0.101442	0.091057	-0.437070	0.105796	0.091453	-0.138471	0.170904	0.482045	-0.409442	0.173790	0.473318	-0.185137	0.160010	0.881776	-0.415828	0.171910	0.880394	-0.222411	1.660000	58.340150	
134	549.857744	0.101334	0.091467	-0.436674	0.105804	0.091396	-0.138409	0.172586	0.482150	-0.409231	0.174506	0.473159	-0.184915	0.159382	0.881809	-0.415758	0.170952	0.880211	-0.222324	1.660000	58.340150	
135	546.986399	0.101287	0.091708	-0.436606	0.105780	0.091182	-0.138623	0.173865	0.482119	-0.408778	0.175272	0.472823	-0.184970	0.159054	0.881715	-0.415672	0.169977	0.879873	-0.222202	1.660000	58.340150	
136	545.147682	0.101292	0.091693	-0.436876	0.105703	0.090838	-0.138956	0.174818	0.481867	-0.408252	0.176418	0.472199	-0.185685	0.158551	0.881402	-0.415453	0.168882	0.879300	-0.221952	1.660000	58.340150	
137	542.490033	0.101385	0.091466	-0.437355	0.105583	0.090445	-0.139214	0.175612	0.481443	-0.407850	0.178028	0.471314	-0.187221	0.157697	0.880906	-0.415084	0.167747	0.878521	-0.221571	1.660000	58.340150	
138	538.607401	0.101668	0.091306	-0.437695	0.105480	0.090161	-0.139196	0.176575	0.481120	-0.407766	0.179736	0.470426	-0.189254	0.156876	0.880504	-0.414727	0.166981	0.877757	-0.221223	1.660000	58.340150	
139	533.938604	0.102200	0.091455	-0.437612	0.105455	0.090132	-0.138828	0.177972	0.481130	-0.408098	0.181226	0.469790	-0.191267	0.156443	0.880428	-0.414539	0.166892	0.877234	-0.221060	1.660000	58.340150	
140	527.505807	0.102763	0.091813	-0.437244	0.105542	0.090454	-0.138403	0.179604	0.481342	-0.408576	0.182728	0.469605	-0.192395	0.156267	0.880547	-0.414548	0.167018	0.877077	-0.221090	1.660000	58.340150	
141	522.015946	0.103062	0.092168	-0.436835	0.105767	0.091194	-0.138277	0.181118	0.481511	-0.408862	0.184639	0.470053	-0.191751	0.156057	0.880612	-0.414736	0.166664	0.877373	-0.221267	1.660000	58.340150	
142	516.452328	0.103061	0.092482	-0.436511	0.106113	0.092231	-0.138488	0.182474	0.481568	-0.408772	0.186958	0.470979	-0.189720	0.155656	0.880549	-0.415051	0.165683	0.877966	-0.221543	1.660000	58.340150	
143	509.535796	0.102969	0.092894	-0.436326	0.106520	0.093225	-0.138824	0.183942	0.481628	-0.408210	0.189302	0.471865	-0.187838	0.155035	0.880447	-0.415411	0.164464	0.878472	-0.221864	1.660000	58.340150	
144	502.608795	0.102923	0.093416	-0.436313	0.106909	0.093891	-0.139113	0.185686	0.481705	-0.407292	0.191410	0.472289	-0.187110	0.154215	0.880306	-0.415714	0.163328	0.878598	-0.222148	1.660000	58.340150	
145	494.331333	0.102836	0.093688	-0.436401	0.107180	0.094225	-0.139202	0.187550	0.481510	-0.406747	0.193379	0.472225	-0.187255	0.153333	0.879871	-0.415812	0.162362	0.878325	-0.222241	1.660000	58.340150	
146	487.065414	0.102611	0.093365	-0.436526	0.107250	0.094289	-0.138947	0.189356	0.480763	-0.407233	0.195355	0.471738	-0.187855	0.152500	0.878904	-0.415583	0.161577	0.877689	-0.222013	1.660000	58.340150	
147	477.633475	0.102394	0.092810	-0.436662	0.107201	0.094202	-0.138536	0.191130	0.479818	-0.408190	0.197376	0.471021	-0.188534	0.151415	0.877710	-0.415214	0.160660	0.876803	-0.221649	1.660000	58.340150	
148	470.713131	0.102464	0.092726	-0.436721	0.107193	0.094086	-0.138396	0.192983	0.479346	-0.408558	0.199425	0.470340	-0.188857	0.149580	0.876861	-0.415040	0.159146	0.875823	-0.221492	1.660000	58.340150	
149	462.845710	0.102910	0.093352	-0.436612	0.107317	0.094041	-0.138698	0.195037	0.479558	-0.407996	0.201470	0.469897	-0.188542	0.147116	0.876543	-0.415161	0.157127	0.874918	-0.221641	1.660000	58.340150	
150	455.697783	0.103556	0.094290	-0.436352	0.107571	0.094163	-0.139131	0.197447	0.480007	-0.406880	0.203453	0.469752	-0.187733	0.145011	0.876394	-0.415341	0.155489	0.874275	-0.221849	1.660000	58.340150	
151	448.789805	0.104196	0.095123	-0.436032	0.107929	0.094508	-0.139362	0.200255	0.480225	-0.405537	0.205356	0.469857	-0.186775	0.144014	0.876058	-0.415401	0.154856	0.873983	-0.221928	1.660000	58.340150	
152	439.420540	0.104599	0.095491	-0.435849	0.108282	0.094938	-0.139390	0.202869	0.479986	-0.404739	0.207309	0.469954	-0.186084	0.143623	0.875358	-0.415491	0.154540	0.873721	-0.222018	1.660000	58.340150	
153	428.149277	0.104555	0.095075	-0.436024	0.108515	0.095267	-0.139331	0.204590	0.479149	-0.405333	0.209461	0.469772	-0.186009	0.143042	0.874175	-0.415838	0.153555	0.873081	-0.222340	1.660000	58.340150	
154	417.395808	0.104252	0.094061	-0.436578	0.108654	0.095380	-0.139318	0.205659	0.477859	-0.406968	0.211707	0.469257	-0.186449	0.141895	0.872557	-0.416540	0.151481	0.871925	-0.222992	1.660000	58.340150	
155	407.932712	0.104182	0.093011	-0.437346	0.108830	0.095205	-0.139481	0.207014	0.476485	-0.408452	0.213754	0.468506	-0.186994	0.140122	0.870675	-0.417595	0.148323	0.870319	-0.223982	1.660000	58.340150	
156	398.666449	0.104634	0.092410	-0.438066	0.109080	0.094736	-0.139858	0.209266	0.475390	-0.409058	0.215495	0.467593	-0.187453	0.137884	0.868778	-0.418790	0.144618	0.868419	-0.225117	1.660000	58.340150	
157	389.401614	0.105463	0.092583	-0.438412	0.109242	0.094125	-0.140312	0.212367	0.474885	-0.408772	0.217221	0.466535	-0.187976	0.135780	0.867267	-0.419478	0.141978	0.866550	-0.225789	1.660000	58.340150	
158	380.379899	0.106448	0.093728	-0.438171	0.109171	0.093550	-0.140701	0.216176	0.475149	-0.407564	0.219232	0.465328	-0.188637	0.134344	0.866448	-0.419101	0.141763	0.865009	-0.225472	1.660000	58.340150	
159	371.624434	0.107281	0.095316	-0.437536	0.108950	0.093192	-0.140939	0.220271	0.475708	-0.405979	0.221486	0.464164	-0.189337	0.133365	0.865897	-0.418005	0.142878	0.863777	-0.224472	1.660000	58.340150	
160	362.881940	0.107638	0.096538	-0.436814	0.108751	0.093218	-0.140958	0.224111	0.475845	-0.404872	0.223802	0.463330	-0.189947	0.132352	0.864921	-0.416881	0.143312	0.862710	-0.223411	1.660000	58.340150	
161	355.752349	0.107525	0.097098	-0.436209	0.108706	0.093587	-0.140730	0.227366	0.475377	-0.404570	0.226060	0.462893	-0.190321	0.131078	0.863373	-0.416071	0.142340	0.861706	-0.222614	1.660000	58.340150	
162	347.735050	0.107313	0.097268	-0.435833	0.108902	0.094035	-0.140307	0.229955	0.474703	-0.404784	0.228205	0.462674	-0.190260	0.129615	0.861692	-0.415541	0.140646	0.860700	-0.222071	1.660000	58.340150	
163	342.621103	0.107294	0.097272	-0.435750	0.109365	0.094327	-0.139787	0.231899	0.474123	-0.405308	0.230208	0.462474	-0.189677	0.128062	0.860211	-0.415235	0.138854	0.859625	-0.221751	1.660000	58.340150	
164	335.126711	0.107474	0.097144	-0.435952	0.109923	0.094376	-0.139355	0.233520	0.473560	-0.406146	0.232086	0.462121	-0.188982	0.126567	0.858820	-0.415087	0.137176	0.858394	-0.221591	1.660000	58.340150	
165	333.136608	0.107785	0.096908	-0.436440	0.110380	0.094145	-0.139179	0.235205	0.472893	-0.407210	0.233870	0.461463	-0.188671	0.125263	0.857335	-0.415037	0.135725	0.856926	-0.221533	1.660000	58.340150	
166	331.201084	0.108062	0.096717	-0.437086	0.110650	0.093757	-0.139228	0.237202	0.472136	-0.408122	0.235627	0.460568	-0.188736	0.124078	0.855670	-0.415114	0.134415	0.855257	-0.221604	1.660000	58.340150	
167	327.400291	0.108087	0.096790	-0.437631	0.110711	0.093427	-0.139354	0.239637	0.471371	-0.408512	0.237444	0.459641	-0.188861	0.122819	0.853798	-0.415394	0.133046	0.853487	-0.221876	1.660000	58.340150	
168	325.456427	0.107855	0.097125	-0.437917	0.110623	0.093315	-0.139429	0.242418	0.470607	-0.408425	0.239411	0.458836	-0.188817	0.121338	0.851696	-0.415823	0.131317	0.851645	-0.222289	1.660000	58.340150	
169	327.981043	0.107673	0.097348	-0.438067	0.110568	0.093490	-0.139369	0.245162	0.469733	-0.408277	0.241625	0.458226	-0.188508	0.119564	0.849348	-0.416139	0.128778	0.849645	-0.222571	1.660000	58.340150	
170	329.011466	0.107777	0.097135	-0.438268	0.110688	0.093956	-0.139145	0.247549	0.468661	-0.408379	0.244140	0.457855	-0.187891	0.117490	0.846774	-0.416129	0.125207	0.847419	-0.222502	1.660000	58.340150	
171	332.455744	0.107998	0.096620	-0.438562	0.110869	0.094467	-0.138917	0.249571	0.467481	-0.408872	0.246821	0.457508	-0.187217	0.115397	0.844167	-0.415893	0.121555	0.845048	-0.222209	1.660000	58.340150	
172	334.061789	0.108062	0.096077	-0.438928	0.110934	0.094709	-0.138888	0.251327	0.466330	-0.409804	0.249500	0.456833	-0.186796	0.113631	0.841763	-0.415626	0.119056	0.842650	-0.221915	1.660000	58.340150	
173	335.097207	0.107974	0.095673	-0.439254	0.110867	0.094539	-0.139049	0.253003	0.465299	-0.410923	0.251962	0.455718	-0.186687	0.112226	0.839606	-0.415442	0.117799	0.840264	-0.221735	1.660000	58.340150	
174	334.172844	0.107971	0.095484	-0.439333	0.110795	0.093948	-0.139200	0.254841	0.464446	-0.411803	0.253934	0.454326	-0.186752	0.110949	0.837576	-0.415388	0.116889	0.837864	-0.221692	1.660000	58.340150	
175	338.266147	0.108163	0.095460	-0.439071	0.110805	0.093079	-0.139200	0.256939	0.463713	-0.412226	0.255373	0.452881	-0.186823	0.109634	0.835512	-0.415484	0.115627	0.835440	-0.221787	1.660000	58.340150	
176	338.261388	0.108329	0.095286	-0.438704	0.110890	0.092426	-0.139090	0.259081	0.462765	-0.412340	0.256796	0.451697	-0.186616	0.108295	0.833166	-0.415679	0.113841	0.833034	-0.221971	1.660000	58.340150	
177	335.589177	0.108235	0.094674	-0.438513	0.111017	0.092437	-0.138954	0.261059	0.461300	-0.412291	0.258710	0.451054	-0.185841	0.106958	0.830331	-0.415917	0.111491	0.830671	-0.222188	1.660000	58.340150	
178	337.261201	0.107919	0.093834	-0.438558	0.111063	0.092818	-0.138800	0.262928	0.459540	-0.412299	0.260976	0.450627	-0.184822	0.105548	0.827182	-0.416143	0.108920	0.828213	-0.222392	1.660000	58.340150	
179	335.803604	0.107550	0.093186	-0.438750	0.110861	0.092947	-0.138541	0.264836	0.457941	-0.412704	0.263184	0.449774	-0.184321	0.103947	0.824064	-0.416303	0.106637	0.825455	-0.222537	1.660000	58.340150	
180	338.783622	0.107297	0.092916	-0.438976	0.110413	0.092564	-0.138135	0.266796	0.456757	-0.413603	0.265142	0.448226	-0.184888	0.102120	0.821200	-0.416375	0.104858	0.822378	-0.222607	1.660000	58.340150	
181	343.727250	0.107314	0.092928	-0.439186	0.109936	0.091853	-0.137687	0.268694	0.455992	-0.414637	0.266889	0.446251	-0.186577	0.100136	0.818661	-0.416372	0.103429	0.819193	-0.222613	1.660000	58.340150	
182	348.008022	0.107659	0.093095	-0.439365	0.109628	0.091063	-0.137333	0.270485	0.455561	-0.415447	0.268526	0.444209	-0.189001	0.098054	0.816409	-0.416294	0.102113	0.816075	-0.222553	1.660000	58.340150	
183	353.037410	0.108074	0.093254	-0.439440	0.109568	0.090563	-0.137173	0.272300	0.455126	-0.416132	0.270365	0.442585	-0.190582	0.095872	0.814037	-0.416081	0.100446	0.813019	-0.222351	1.660000	58.340150	
184	360.437798	0.108257	0.093250	-0.439330	0.109784	0.090687	-0.137268	0.274301	0.454326	-0.416861	0.272730	0.441835	-0.189744	0.093593	0.811100	-0.415669	0.097971	0.809975	-0.221934	1.660000	58.340150	
185	362.893998	0.108199	0.093049	-0.439058	0.110158	0.091240	-0.137483	0.276556	0.453108	-0.417516	0.275476	0.441681	-0.187192	0.091473	0.807626	-0.415146	0.094926	0.806833	-0.221391	1.660000	58.340150	
186	366.470504	0.108091	0.092688	-0.438677	0.110466	0.091644	-0.137572	0.279051	0.451586	-0.417919	0.278171	0.441300	-0.184916	0.089936	0.803963	-0.414699	0.092017	0.803451	-0.220924	1.660000	58.340150	
187	370.769976	0.108099	0.092269	-0.438231	0.110617	0.091597	-0.137465	0.281727	0.449931	-0.418095	0.280566	0.440299	-0.183865	0.089056	0.800372	-0.414420	0.089690	0.799907	-0.220635	1.660000	58.340150	
188	373.064200	0.108327	0.092037	-0.437864	0.110808	0.091395	-0.137391	0.284476	0.448472	-0.418164	0.282678	0.439190	-0.183454	0.088269	0.796943	-0.414228	0.087913	0.796684	-0.220441	1.660000	58.340150	
189	375.434349	0.108829	0.092192	-0.437742	0.111220	0.091357	-0.137546	0.287190	0.447519	-0.418144	0.284557	0.438491	-0.183088	0.087021	0.793727	-0.414041	0.086555	0.794184	-0.220256	1.660000	58.340150	
190	382.068685	0.109459	0.092596	-0.437755	0.111760	0.091559	-0.137812	0.289669	0.446995	-0.418163	0.286311	0.438180	-0.182629	0.085184	0.790668	-0.413875	0.085238	0.792115	-0.220095	1.660000	58.340150	
191	389.790108	0.110012	0.092992	-0.437662	0.112244	0.091990	-0.137968	0.291687	0.446668	-0.418467	0.288058	0.438057	-0.182122	0.082789	0.787672	-0.413779	0.083511	0.789951	-0.220005	1.660000	58.340150	
192	396.946359	0.110389	0.093279	-0.437392	0.112566	0.092482	-0.137967	0.293407	0.446296	-0.418909	0.289844	0.437862	-0.181650	0.080194	0.784612	-0.413779	0.081260	0.787325	-0.220009	1.660000	58.340150	
193	406.451657	0.110594	0.093505	-0.437066	0.112700	0.092710	-0.137931	0.295373	0.445628	-0.418932	0.291656	0.437260	-0.181316	0.078071	0.781334	-0.413876	0.078689	0.784021	-0.220109	1.660000	58.340150	
194	417.438416	0.110671	0.093695	-0.436801	0.112665	0.092500	-0.137951	0.297871	0.444528	-0.418316	0.293515	0.436074	-0.181191	0.076771	0.777756	-0.414045	0.076068	0.780011	-0.220279	1.660000	58.340150	
195	426.333408	0.110745	0.093760	-0.436691	0.112608	0.092095	-0.138039	0.300459	0.443201	-0.417625	0.295530	0.434587	-0.181169	0.075742	0.774010	-0.414188	0.073794	0.775755	-0.220420	1.660000	58.340150	
196	435.153700	0.110929	0.093597	-0.436833	0.112687	0.091789	-0.138207	0.302647	0.441908	-0.417381	0.297814	0.433137	-0.181047	0.074354	0.770262	-0.414206	0.072206	0.771742	-0.220433	1.660000	58.340150	
197	442.110748	0.111203	0.093287	-0.437129	0.112947	0.091752	-0.138391	0.304410	0.440767	-0.417514	0.300343	0.431905	-0.180867	0.072649	0.766679	-0.414089	0.070940	0.767943	-0.220311	1.660000	58.340150	
198	448.214955	0.111487	0.093008	-0.437368	0.113377	0.092083	-0.138475	0.305946	0.439800	-0.417739	0.303007	0.431002	-0.180844	0.071011	0.763428	-0.413873	0.069278	0.764068	-0.220097	1.660000	58.340150	
199	455.102162	0.111779	0.092886	-0.437423	0.113937	0.092738	-0.138435	0.307475	0.438986	-0.417823	0.305646	0.430456	-0.181022	0.069584	0.760443	-0.413663	0.066938	0.760018	-0.219900	1.660000	58.340150	
200	460.674148	0.112187	0.092963	-0.437313	0.114550	0.093470	-0.138377	0.309256	0.438264	-0.417514	0.308056	0.430124	-0.181288	0.068165	0.757333	-0.413668	0.064258	0.755967	-0.219925	1.660000	58.340150	
201	462.159323	0.112739	0.093249	-0.437082	0.115134	0.094052	-0.138390	0.311430	0.437586	-0.416678	0.310104	0.429815	-0.181667	0.066582	0.753792	-0.414014	0.061570	0.752060	-0.220297	1.660000	58.340150	
202	467.528330	0.113098	0.093634	-0.436781	0.115603	0.094411	-0.138499	0.313673	0.436843	-0.415792	0.311862	0.429379	-0.182103	0.064886	0.749968	-0.414469	0.059006	0.748238	-0.220778	1.660000	58.340150	
203	470.795485	0.112865	0.093968	-0.436459	0.115876	0.094515	-0.138726	0.315587	0.435899	-0.415427	0.313447	0.428714	-0.182312	0.063178	0.746113	-0.414728	0.056635	0.744387	-0.221059	1.660000	58.340150	
204	480.317177	0.112149	0.094096	-0.436184	0.115979	0.094420	-0.139012	0.317054	0.434747	-0.415578	0.314977	0.427829	-0.182166	0.061429	0.742317	-0.414819	0.054443	0.740406	-0.221167	1.660000	58.340150	
205	484.632644	0.111440	0.093847	-0.436011	0.116019	0.094247	-0.139220	0.318115	0.433475	-0.415955	0.316560	0.426800	-0.181806	0.059513	0.738545	-0.415021	0.052352	0.736205	-0.221380	1.660000	58.340150	
206	491.425503	0.111117	0.093225	-0.435932	0.116023	0.094068	-0.139301	0.318941	0.432187	-0.416388	0.318225	0.425674	-0.181408	0.057497	0.734826	-0.415464	0.050359	0.731807	-0.221832	1.660000	58.340150	
207	499.544022	0.111313	0.092635	-0.435898	0.115852	0.093863	-0.139384	0.320019	0.431057	-0.416558	0.319851	0.424411	-0.181146	0.055857	0.731328	-0.415953	0.048628	0.727470	-0.222339	1.660000	58.340150	
208	508.039754	0.112084	0.092480	-0.435880	0.115396	0.093612	-0.139577	0.321813	0.430252	-0.416102	0.321335	0.422969	-0.181250	0.055012	0.728180	-0.416266	0.047300	0.723454	-0.222691	1.660000	58.340150	
209	523.936288	0.113168	0.092816	-0.435842	0.114891	0.093390	-0.139819	0.324233	0.429723	-0.415473	0.322732	0.421537	-0.181581	0.054663	0.725147	-0.416297	0.046254	0.719811	-0.222766	1.660000	58.340150	
210	535.906862	0.114187	0.093556	-0.435747	0.114695	0.093290	-0.140015	0.326974	0.429350	-0.415379	0.324139	0.420418	-0.181752	0.054240	0.721856	-0.415985	0.045264	0.716516	-0.222480	1.660000	58.340150	
211	548.430491	0.114986	0.094508	-0.435614	0.114931	0.093294	-0.140149	0.329749	0.429068	-0.415833	0.325549	0.419701	-0.181629	0.053467	0.718225	-0.415461	0.044158	0.713464	-0.221957	1.660000	58.340150	
212	558.753614	0.115659	0.095362	-0.435498	0.115459	0.093270	-0.140261	0.332259	0.428801	-0.416379	0.326842	0.419223	-0.181425	0.052393	0.714489	-0.415058	0.042822	0.710472	-0.221549	1.660000	58.340150	
213	571.491215	0.116280	0.095857	-0.435418	0.116128	0.093131	-0.140379	0.334279	0.428426	-0.416853	0.327958	0.418826	-0.181296	0.051130	0.710857	-0.414988	0.041214	0.707386	-0.221485	1.660000	58.340150	
214	584.967876	0.116839	0.095948	-0.435381	0.116777	0.092958	-0.140500	0.335892	0.427829	-0.417104	0.329032	0.418401	-0.181213	0.049926	0.707407	-0.415043	0.039524	0.704164	-0.221562	1.660000	58.340150	
215	598.135606	0.117304	0.095646	-0.435400	0.117251	0.092857	-0.140606	0.337248	0.426920	-0.416893	0.330219	0.417844	-0.181226	0.049030	0.704176	-0.414965	0.037963	0.700803	-0.221524	1.660000	58.340150	
216	614.057416	0.117607	0.095117	-0.435394	0.117484	0.092831	-0.140618	0.338466	0.425753	-0.416340	0.331409	0.417173	-0.181364	0.048389	0.701067	-0.414803	0.036537	0.697442	-0.221414	1.660000	58.340150	
217	629.246807	0.117654	0.094611	-0.435233	0.117459	0.092822	-0.140426	0.339632	0.424472	-0.415779	0.332336	0.416491	-0.181522	0.047776	0.697900	-0.414788	0.035131	0.694303	-0.221446	1.660000	58.340150	
218	640.910525	0.117459	0.094275	-0.434898	0.117238	0.092791	-0.140072	0.340838	0.423179	-0.415347	0.333088	0.415761	-0.181578	0.047082	0.694567	-0.415055	0.033759	0.691246	-0.221752	1.660000	58.340150	
219	654.482207	0.117200	0.094090	-0.434540	0.117016	0.092738	-0.139827	0.342185	0.421898	-0.414919	0.334308	0.414713	-0.181528	0.046399	0.691072	-0.415585	0.032646	0.687550	-0.222318	1.660000	58.340150	
220	667.125781	0.117050	0.094020	-0.434302	0.116963	0.092691	-0.139921	0.343725	0.420648	-0.414394	0.336456	0.413199	-0.181379	0.045816	0.687464	-0.416313	0.031970	0.682740	-0.223085	1.660000	58.340150	
221	682.164515	0.117053	0.094017	-0.434239	0.117047	0.092750	-0.140256	0.345314	0.419496	-0.413678	0.338938	0.411686	-0.181074	0.045334	0.683967	-0.417022	0.031590	0.677793	-0.223824	1.660000	58.340150	
222	693.596336	0.117214	0.094030	-0.434366	0.117164	0.093016	-0.140615	0.346760	0.418527	-0.412649	0.340906	0.410768	-0.180568	0.044921	0.680852	-0.417448	0.031274	0.674059	-0.224259	1.660000	58.340150	
223	701.884781	0.117433	0.094034	-0.434578	0.117275	0.093414	-0.140877	0.347902	0.417786	-0.411525	0.342153	0.410472	-0.179954	0.044490	0.678270	-0.417368	0.030880	0.671733	-0.224167	1.660000	58.340150	
224	715.480341	0.117522	0.094023	-0.434665	0.117401	0.093736	-0.141022	0.348599	0.417282	-0.410846	0.343002	0.410367	-0.179381	0.043906	0.676267	-0.416587	0.030349	0.670013	-0.223376	1.660000	58.340150	
