KJ_test	// User ID
25-3-2025	// Evaluation date
KaiJen_AHAP_CMJ1	24-3-2025	14:58:15:811	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
106	1011.307808	0.129347	0.095029	-0.446466	0.124802	0.087748	-0.130529	0.142125	0.505892	-0.405801	0.124797	0.503781	-0.167022	0.124235	0.897788	-0.412990	0.154620	0.894629	-0.180256	1.810000	102.075672	
107	1011.142009	0.129788	0.094514	-0.446725	0.124501	0.087621	-0.130408	0.141729	0.505455	-0.406601	0.124789	0.503707	-0.166307	0.123736	0.897355	-0.413281	0.155994	0.894403	-0.180786	1.810000	102.075672	
108	1011.893624	0.130239	0.094159	-0.446531	0.124081	0.086877	-0.130059	0.141086	0.505210	-0.407238	0.124873	0.502943	-0.166177	0.123736	0.897135	-0.414164	0.156004	0.893605	-0.181679	1.810000	102.075672	
109	1008.582931	0.130571	0.093907	-0.446050	0.123591	0.085723	-0.129659	0.140435	0.505066	-0.407639	0.124921	0.501693	-0.166836	0.124106	0.897020	-0.415334	0.155054	0.892420	-0.182691	1.810000	102.075672	
110	1010.349989	0.130637	0.093553	-0.445746	0.123060	0.084514	-0.129542	0.140059	0.504775	-0.407902	0.124719	0.500350	-0.168229	0.124405	0.896740	-0.416401	0.154090	0.891154	-0.183605	1.810000	102.075672	
111	1009.104906	0.130349	0.092977	-0.445947	0.122491	0.083673	-0.129737	0.139954	0.504201	-0.408166	0.124250	0.499396	-0.169672	0.124363	0.896156	-0.417225	0.153220	0.890257	-0.184325	1.810000	102.075672	
112	1007.811204	0.129693	0.092158	-0.446801	0.121857	0.083693	-0.129938	0.139794	0.503338	-0.408662	0.123727	0.499409	-0.169837	0.123903	0.895276	-0.417936	0.151640	0.890332	-0.184894	1.810000	102.075672	
113	1008.990667	0.128758	0.091223	-0.448197	0.121223	0.084755	-0.129924	0.139425	0.502329	-0.409414	0.123375	0.500626	-0.168033	0.123114	0.894254	-0.418490	0.149127	0.891609	-0.185228	1.810000	102.075672	
114	1007.177777	0.127936	0.090737	-0.449278	0.120952	0.086055	-0.129816	0.139275	0.501752	-0.409731	0.123412	0.502139	-0.165625	0.122571	0.893672	-0.418266	0.147376	0.893141	-0.184844	1.810000	102.075672	
115	1008.439731	0.127636	0.091270	-0.449166	0.121393	0.086663	-0.129767	0.139826	0.502186	-0.408871	0.124024	0.502855	-0.164322	0.122862	0.894111	-0.416643	0.148209	0.893857	-0.183273	1.810000	102.075672	
116	1009.385999	0.127860	0.092547	-0.448071	0.122212	0.086517	-0.129755	0.140885	0.503376	-0.407157	0.124907	0.502689	-0.164509	0.123784	0.895311	-0.414144	0.151005	0.893679	-0.180996	1.810000	102.075672	
117	1007.844580	0.128387	0.093807	-0.446801	0.122691	0.086078	-0.129674	0.141865	0.504589	-0.405539	0.125444	0.502150	-0.165663	0.124676	0.896529	-0.411944	0.153741	0.893106	-0.179032	1.810000	102.075672	
118	1011.044436	0.129023	0.094608	-0.445833	0.122574	0.085723	-0.129482	0.142348	0.505403	-0.404650	0.125356	0.501649	-0.167129	0.125164	0.897348	-0.410786	0.155198	0.892568	-0.178018	1.810000	102.075672	
119	1007.930853	0.129607	0.095033	-0.445173	0.122332	0.085681	-0.129216	0.142188	0.505911	-0.404602	0.124975	0.501475	-0.168268	0.125333	0.897870	-0.410710	0.155456	0.892376	-0.177974	1.810000	102.075672	
120	1010.196682	0.129975	0.095164	-0.444845	0.122388	0.086077	-0.128910	0.141327	0.506184	-0.405377	0.124685	0.501810	-0.168604	0.125317	0.898177	-0.411605	0.154802	0.892727	-0.178787	1.810000	102.075672	
121	1009.956577	0.129994	0.094812	-0.444907	0.122653	0.086644	-0.128631	0.139982	0.505986	-0.406680	0.124784	0.502391	-0.168199	0.125284	0.898030	-0.412930	0.153931	0.893336	-0.179990	1.810000	102.075672	
122	1009.604504	0.129565	0.093723	-0.445329	0.122900	0.087017	-0.128469	0.138438	0.505020	-0.408193	0.125539	0.502830	-0.167315	0.125403	0.897130	-0.414044	0.153622	0.893791	-0.181030	1.810000	102.075672	
123	1009.516852	0.128837	0.092159	-0.445805	0.123049	0.087099	-0.128466	0.136960	0.503555	-0.409620	0.126864	0.503004	-0.166217	0.125686	0.895729	-0.414720	0.153953	0.893969	-0.181695	1.810000	102.075672	
124	1011.230601	0.128148	0.090835	-0.445864	0.123151	0.087017	-0.128643	0.135812	0.502329	-0.410643	0.128356	0.503023	-0.165103	0.126015	0.894551	-0.415082	0.154407	0.893996	-0.182064	1.810000	102.075672	
125	1013.786508	0.127711	0.090172	-0.445395	0.123261	0.086878	-0.129018	0.135070	0.501772	-0.411285	0.129605	0.502977	-0.164209	0.126306	0.894024	-0.415232	0.154621	0.893973	-0.182202	1.810000	102.075672	
126	1011.908255	0.127459	0.089862	-0.445087	0.123402	0.086743	-0.129515	0.134367	0.501576	-0.412362	0.130224	0.502899	-0.163925	0.126580	0.893858	-0.415182	0.154631	0.893924	-0.182122	1.810000	102.075672	
127	1012.764856	0.127304	0.089548	-0.445599	0.123576	0.086657	-0.130035	0.133372	0.501393	-0.414588	0.129938	0.502808	-0.164569	0.126838	0.893707	-0.414949	0.154522	0.893862	-0.181847	1.810000	102.075672	
128	1014.427597	0.127298	0.089285	-0.446619	0.123678	0.086600	-0.130515	0.132443	0.501260	-0.417180	0.129284	0.502706	-0.165729	0.126861	0.893582	-0.414671	0.154292	0.893796	-0.181538	1.810000	102.075672	
129	1014.523827	0.127543	0.089297	-0.447424	0.123566	0.086517	-0.130926	0.132235	0.501345	-0.418701	0.129139	0.502581	-0.166662	0.126342	0.893648	-0.414531	0.153905	0.893728	-0.181413	1.810000	102.075672	
130	1013.438302	0.127973	0.089655	-0.447708	0.123276	0.086451	-0.131181	0.133121	0.501666	-0.418451	0.129858	0.502492	-0.167012	0.125324	0.893939	-0.414614	0.153513	0.893715	-0.181571	1.810000	102.075672	
131	1013.025398	0.128314	0.090261	-0.447664	0.123058	0.086581	-0.131109	0.135119	0.502106	-0.416655	0.131154	0.502597	-0.166921	0.124287	0.894322	-0.414882	0.153499	0.893878	-0.181966	1.810000	102.075672	
132	1011.869213	0.128346	0.090976	-0.447439	0.123090	0.086996	-0.130664	0.137921	0.502548	-0.413853	0.132670	0.502970	-0.166566	0.123666	0.894656	-0.415283	0.154094	0.894267	-0.182524	1.810000	102.075672	
133	1010.912316	0.128042	0.091468	-0.447100	0.123226	0.087452	-0.130204	0.140183	0.502801	-0.411349	0.133959	0.503391	-0.166197	0.123654	0.894797	-0.415752	0.154921	0.894672	-0.183103	1.810000	102.075672	
134	1007.922886	0.127409	0.091373	-0.446808	0.123258	0.087642	-0.130118	0.140501	0.502634	-0.410430	0.134590	0.503571	-0.166088	0.124354	0.894628	-0.416216	0.155499	0.894832	-0.183548	1.810000	102.075672	
135	1007.674159	0.126724	0.090894	-0.446688	0.123144	0.087389	-0.130291	0.139203	0.502243	-0.411137	0.134557	0.503294	-0.166527	0.125452	0.894334	-0.416541	0.155662	0.894554	-0.183750	1.810000	102.075672	
136	1008.508441	0.126436	0.090635	-0.446840	0.122953	0.086604	-0.130284	0.137805	0.502116	-0.412516	0.134136	0.502394	-0.167810	0.126359	0.894298	-0.416558	0.155460	0.893701	-0.183629	1.810000	102.075672	
137	1005.429435	0.126608	0.090859	-0.447471	0.122795	0.085392	-0.129942	0.137387	0.502396	-0.413610	0.133664	0.500964	-0.169847	0.126718	0.894611	-0.416229	0.155059	0.892359	-0.183220	1.810000	102.075672	
138	1006.520908	0.126644	0.091204	-0.448806	0.122863	0.084179	-0.129680	0.138091	0.502638	-0.413943	0.133566	0.499543	-0.171800	0.126600	0.894835	-0.415768	0.154840	0.891019	-0.182763	1.810000	102.075672	
139	1004.745510	0.126064	0.091339	-0.450786	0.123302	0.083341	-0.129874	0.139830	0.502470	-0.413296	0.134146	0.498613	-0.172906	0.126146	0.894595	-0.415404	0.155097	0.890143	-0.182496	1.810000	102.075672	
140	1004.098065	0.125309	0.091382	-0.452311	0.123901	0.082960	-0.130171	0.141890	0.502151	-0.412081	0.135024	0.498206	-0.173353	0.125621	0.894170	-0.415317	0.155546	0.889769	-0.182533	1.810000	102.075672	
141	1005.285159	0.125060	0.091537	-0.452128	0.124342	0.083018	-0.129996	0.143411	0.502120	-0.410777	0.135615	0.498209	-0.173641	0.125327	0.894042	-0.415660	0.155724	0.889790	-0.182934	1.810000	102.075672	
142	1004.788932	0.125435	0.091725	-0.450332	0.124477	0.083359	-0.129324	0.144043	0.502372	-0.409734	0.135863	0.498452	-0.173857	0.125441	0.894245	-0.416288	0.155592	0.890044	-0.183528	1.810000	102.075672	
143	1005.453503	0.126055	0.091643	-0.448188	0.124331	0.083688	-0.128653	0.143876	0.502489	-0.409296	0.136227	0.498712	-0.173712	0.126019	0.894380	-0.416770	0.155514	0.890312	-0.183924	1.810000	102.075672	
144	1006.606763	0.126606	0.091247	-0.446658	0.123975	0.083945	-0.128367	0.143213	0.502307	-0.409547	0.137073	0.498980	-0.173010	0.126972	0.894276	-0.416682	0.155728	0.890597	-0.183738	1.810000	102.075672	
145	1005.459929	0.126963	0.091204	-0.445875	0.123596	0.084725	-0.128476	0.142907	0.502382	-0.409777	0.138456	0.499834	-0.171840	0.127829	0.894418	-0.415649	0.156082	0.891497	-0.182632	1.810000	102.075672	
146	1003.075707	0.127054	0.092194	-0.445828	0.123374	0.086600	-0.128910	0.143792	0.503297	-0.409221	0.140347	0.501819	-0.170371	0.128109	0.895330	-0.413421	0.156370	0.893571	-0.180394	1.810000	102.075672	
147	1004.801040	0.127037	0.094062	-0.446156	0.123299	0.088992	-0.129431	0.145622	0.504970	-0.408263	0.142443	0.504295	-0.169075	0.127789	0.896926	-0.410766	0.156505	0.896153	-0.177788	1.810000	102.075672	
148	1003.570989	0.127172	0.096215	-0.446355	0.123260	0.090733	-0.129718	0.147613	0.506970	-0.407816	0.144308	0.506023	-0.168563	0.127083	0.898801	-0.408959	0.156462	0.897970	-0.176066	1.810000	102.075672	
149	1005.636152	0.127456	0.098070	-0.446314	0.123244	0.091346	-0.129707	0.149172	0.508793	-0.408146	0.145681	0.506534	-0.168873	0.126327	0.900497	-0.408450	0.156394	0.898537	-0.175654	1.810000	102.075672	
150	1005.378011	0.127551	0.099089	-0.446353	0.123373	0.091347	-0.129691	0.149915	0.509841	-0.408831	0.146557	0.506457	-0.169227	0.126028	0.901482	-0.408531	0.156698	0.898478	-0.175821	1.810000	102.075672	
151	1004.794545	0.127195	0.098865	-0.446648	0.123695	0.091145	-0.129914	0.149558	0.509668	-0.409703	0.147002	0.506272	-0.169181	0.126490	0.901357	-0.408687	0.157631	0.898275	-0.176038	1.810000	102.075672	
152	1004.527866	0.126506	0.097531	-0.446892	0.123906	0.090409	-0.130310	0.148301	0.508484	-0.411309	0.147316	0.505498	-0.169930	0.127126	0.900278	-0.409556	0.158782	0.897474	-0.176975	1.810000	102.075672	
153	1003.311729	0.125698	0.095418	-0.446701	0.123648	0.088702	-0.130733	0.146500	0.506683	-0.414229	0.147829	0.503495	-0.172898	0.127184	0.898571	-0.411955	0.159600	0.895471	-0.179485	1.810000	102.075672	
154	1004.850862	0.125035	0.093389	-0.446117	0.123045	0.086671	-0.131049	0.144942	0.504976	-0.417366	0.148468	0.501010	-0.176797	0.126811	0.896919	-0.414980	0.159902	0.893008	-0.182617	1.810000	102.075672	
155	1005.523101	0.124812	0.092627	-0.445507	0.122583	0.085693	-0.131135	0.144737	0.504319	-0.418365	0.148854	0.499820	-0.178312	0.126828	0.896275	-0.416440	0.159792	0.891832	-0.184067	1.810000	102.075672	
156	1003.387240	0.125086	0.093462	-0.445173	0.122570	0.086347	-0.130959	0.146165	0.504986	-0.416426	0.148836	0.500692	-0.176180	0.127612	0.896915	-0.415470	0.159373	0.892700	-0.182927	1.810000	102.075672	
157	1000.812275	0.125421	0.094536	-0.445271	0.122928	0.087638	-0.130651	0.147788	0.505811	-0.414004	0.148752	0.502263	-0.173506	0.128592	0.897710	-0.414000	0.158746	0.894267	-0.181229	1.810000	102.075672	
158	998.036180	0.125391	0.094521	-0.445883	0.123511	0.088506	-0.130355	0.148255	0.505679	-0.413455	0.148959	0.503142	-0.173316	0.129172	0.897584	-0.413934	0.158031	0.895169	-0.180985	1.810000	102.075672	
159	995.670685	0.125032	0.093853	-0.446638	0.124074	0.089014	-0.130240	0.148106	0.504983	-0.414007	0.149519	0.503512	-0.174516	0.129354	0.896904	-0.414790	0.157496	0.895572	-0.181746	1.810000	102.075672	
160	995.143691	0.124571	0.093660	-0.446979	0.124333	0.089657	-0.130443	0.148585	0.504687	-0.413744	0.150365	0.504150	-0.174427	0.129370	0.896583	-0.415186	0.157451	0.896218	-0.182129	1.810000	102.075672	
161	990.861131	0.124337	0.094374	-0.446771	0.124253	0.090548	-0.130877	0.150063	0.505188	-0.412207	0.151341	0.505225	-0.172405	0.129432	0.897007	-0.414677	0.157728	0.897272	-0.181644	1.810000	102.075672	
162	986.592131	0.124746	0.095660	-0.446430	0.124067	0.091378	-0.131175	0.151971	0.506256	-0.410453	0.152209	0.506240	-0.170095	0.129726	0.897980	-0.413849	0.157638	0.898264	-0.180774	1.810000	102.075672	
163	984.031501	0.125921	0.097056	-0.446343	0.123956	0.091884	-0.131030	0.153733	0.507522	-0.409333	0.152770	0.506806	-0.168806	0.130309	0.899173	-0.413167	0.156775	0.898835	-0.179930	1.810000	102.075672	
164	980.931210	0.127118	0.097879	-0.446514	0.123949	0.092106	-0.130616	0.154819	0.508314	-0.409073	0.152963	0.507012	-0.168408	0.130844	0.899935	-0.412553	0.155679	0.899063	-0.179133	1.810000	102.075672	
165	977.825247	0.127507	0.097503	-0.446880	0.124057	0.092154	-0.130211	0.154763	0.507994	-0.409784	0.152785	0.507033	-0.168516	0.130952	0.899635	-0.411856	0.155014	0.899111	-0.178350	1.810000	102.075672	
166	974.633895	0.127093	0.096233	-0.447410	0.124267	0.092132	-0.129967	0.153793	0.506835	-0.411145	0.152531	0.506996	-0.168780	0.130649	0.898521	-0.411268	0.154819	0.899094	-0.177775	1.810000	102.075672	
167	970.040128	0.126376	0.094911	-0.448062	0.124559	0.092137	-0.129964	0.152549	0.505619	-0.412564	0.152657	0.507002	-0.168864	0.130183	0.897348	-0.411172	0.154766	0.899103	-0.177727	1.810000	102.075672	
168	964.492980	0.125802	0.094131	-0.448694	0.124892	0.092279	-0.130129	0.151765	0.504887	-0.413596	0.153437	0.507145	-0.168671	0.129771	0.896635	-0.411629	0.154818	0.899233	-0.178240	1.810000	102.075672	
169	959.331803	0.125723	0.094083	-0.449001	0.125193	0.092703	-0.130140	0.152313	0.504807	-0.414025	0.154847	0.507511	-0.168491	0.129588	0.896514	-0.412177	0.155406	0.899581	-0.178880	1.810000	102.075672	
170	951.297995	0.126316	0.094841	-0.448756	0.125410	0.093472	-0.129755	0.154823	0.505435	-0.413716	0.156790	0.508119	-0.168530	0.129723	0.896998	-0.412414	0.156768	0.900180	-0.179260	1.810000	102.075672	
171	940.984480	0.126970	0.096084	-0.448231	0.125596	0.094261	-0.129224	0.158729	0.506399	-0.412722	0.158969	0.508703	-0.168515	0.129888	0.897707	-0.412435	0.158026	0.900758	-0.179407	1.810000	102.075672	
172	930.827431	0.126883	0.097388	-0.447825	0.125841	0.094637	-0.128961	0.163109	0.507219	-0.411158	0.161040	0.508937	-0.168068	0.129707	0.898162	-0.412472	0.158044	0.900968	-0.179463	1.810000	102.075672	
173	920.366033	0.126096	0.098501	-0.447596	0.126146	0.094508	-0.128984	0.166921	0.507766	-0.409514	0.162813	0.508749	-0.167371	0.129266	0.898313	-0.412524	0.156991	0.900727	-0.179436	1.810000	102.075672	
174	907.302920	0.125328	0.099262	-0.447416	0.126421	0.094088	-0.128924	0.169055	0.508165	-0.408507	0.164241	0.508244	-0.167140	0.129043	0.898470	-0.412386	0.156150	0.900182	-0.179222	1.810000	102.075672	
175	886.667488	0.125057	0.099682	-0.447206	0.126598	0.093590	-0.128721	0.169262	0.508568	-0.408498	0.165398	0.507555	-0.167944	0.129071	0.898857	-0.412098	0.156148	0.899499	-0.178930	1.810000	102.075672	
176	869.043602	0.125194	0.100280	-0.446867	0.126669	0.093202	-0.129153	0.169298	0.509249	-0.409068	0.166590	0.506925	-0.169807	0.128300	0.899457	-0.412289	0.155973	0.898876	-0.179187	1.810000	102.075672	
177	851.242976	0.125556	0.101513	-0.446406	0.126652	0.093115	-0.130924	0.170902	0.510419	-0.409691	0.168142	0.506623	-0.172542	0.125724	0.900160	-0.413550	0.154456	0.898509	-0.180564	1.810000	102.075672	
178	831.048403	0.126011	0.102713	-0.446178	0.126640	0.093606	-0.133191	0.173420	0.511470	-0.410370	0.170262	0.506874	-0.175063	0.121851	0.900401	-0.415581	0.151038	0.898537	-0.182648	1.810000	102.075672	
179	806.704779	0.126421	0.102719	-0.446760	0.126761	0.094977	-0.134457	0.175246	0.511344	-0.411054	0.173088	0.507924	-0.175847	0.117865	0.899438	-0.417680	0.145477	0.899061	-0.184592	1.810000	102.075672	
180	782.605510	0.126630	0.101330	-0.448061	0.127015	0.096919	-0.134111	0.175761	0.509861	-0.411580	0.176344	0.509586	-0.174487	0.114939	0.897413	-0.419171	0.139106	0.899860	-0.185736	1.810000	102.075672	
181	752.180617	0.126471	0.099558	-0.449107	0.127223	0.098349	-0.132579	0.175368	0.508059	-0.412226	0.179312	0.510818	-0.172266	0.114217	0.895567	-0.419412	0.135217	0.900309	-0.185658	1.810000	102.075672	
182	714.957694	0.125865	0.098284	-0.449246	0.127241	0.098495	-0.130411	0.174537	0.506859	-0.413304	0.181481	0.510671	-0.170548	0.116217	0.894840	-0.418098	0.135986	0.899990	-0.184223	1.810000	102.075672	
183	677.323923	0.125129	0.097597	-0.448831	0.127159	0.097888	-0.128653	0.173918	0.506316	-0.414476	0.182806	0.509766	-0.169655	0.119193	0.894847	-0.416131	0.139140	0.899331	-0.182275	1.810000	102.075672	
184	639.652173	0.124644	0.097388	-0.448405	0.127129	0.097309	-0.128397	0.174149	0.506166	-0.415356	0.183376	0.509084	-0.169584	0.121025	0.894922	-0.414621	0.141567	0.898895	-0.180819	1.810000	102.075672	
185	596.326842	0.124467	0.097321	-0.448271	0.127251	0.097076	-0.129482	0.175263	0.506001	-0.416027	0.184094	0.508833	-0.170099	0.121169	0.894618	-0.413912	0.142101	0.898657	-0.180144	1.810000	102.075672	
186	552.704639	0.124445	0.096921	-0.448554	0.127592	0.097207	-0.130910	0.176898	0.505407	-0.416808	0.186379	0.508748	-0.170779	0.120135	0.893638	-0.413841	0.140880	0.898196	-0.180062	1.810000	102.075672	
187	509.654405	0.124546	0.096094	-0.449189	0.128165	0.097588	-0.132020	0.178818	0.504363	-0.417844	0.190667	0.508646	-0.171076	0.118418	0.892039	-0.414266	0.138348	0.897236	-0.180428	1.810000	102.075672	
188	456.187016	0.124964	0.095443	-0.449786	0.128851	0.097863	-0.132622	0.181023	0.503527	-0.419001	0.195684	0.508358	-0.170600	0.116445	0.890526	-0.415103	0.135474	0.895771	-0.181192	1.810000	102.075672	
189	405.950081	0.125851	0.095497	-0.449955	0.129477	0.097729	-0.132488	0.183529	0.503451	-0.420229	0.200242	0.507669	-0.169424	0.114574	0.889694	-0.416233	0.133112	0.893875	-0.182266	1.810000	102.075672	
190	362.182274	0.126949	0.095992	-0.449818	0.129924	0.097396	-0.131910	0.186432	0.503770	-0.421328	0.204003	0.506811	-0.168112	0.112811	0.889150	-0.417298	0.131181	0.891899	-0.183295	1.810000	102.075672	
191	322.982548	0.127856	0.096418	-0.449724	0.130110	0.097247	-0.131378	0.189883	0.503842	-0.421862	0.206902	0.506182	-0.167312	0.111040	0.888188	-0.417880	0.129290	0.890278	-0.183856	1.810000	102.075672	
192	282.187156	0.128400	0.096589	-0.449842	0.130056	0.097522	-0.131119	0.193701	0.503488	-0.421806	0.209301	0.505963	-0.167358	0.109187	0.886629	-0.418005	0.127412	0.889166	-0.183984	1.810000	102.075672	
193	246.798365	0.128642	0.096623	-0.450137	0.129895	0.098327	-0.131134	0.197329	0.502944	-0.421664	0.211946	0.506138	-0.168198	0.107220	0.884810	-0.418136	0.125870	0.888451	-0.184165	1.810000	102.075672	
194	211.711403	0.128669	0.096644	-0.450533	0.129779	0.099528	-0.131396	0.200490	0.502403	-0.421776	0.215185	0.506550	-0.169481	0.105252	0.883025	-0.418622	0.124785	0.887892	-0.184744	1.810000	102.075672	
195	181.650815	0.128610	0.096811	-0.450866	0.129863	0.100315	-0.131723	0.203696	0.501967	-0.421958	0.218336	0.506635	-0.170335	0.103792	0.881397	-0.419466	0.123691	0.886944	-0.185633	1.810000	102.075672	
196	151.825497	0.128613	0.097284	-0.450958	0.130262	0.099883	-0.131911	0.207526	0.501710	-0.422026	0.220682	0.505845	-0.169925	0.103297	0.879980	-0.420603	0.122085	0.885087	-0.186679	1.810000	102.075672	
197	134.457559	0.128825	0.098069	-0.450867	0.130771	0.098699	-0.131772	0.212180	0.501592	-0.421819	0.222654	0.504469	-0.168318	0.103159	0.878511	-0.421905	0.120015	0.882506	-0.187812	1.810000	102.075672	
198	115.302191	0.129421	0.099073	-0.450666	0.131030	0.097895	-0.131138	0.217618	0.501552	-0.421315	0.225266	0.503242	-0.166085	0.102234	0.876568	-0.423214	0.117804	0.879744	-0.189006	1.810000	102.075672	
199	97.270984	0.130407	0.100182	-0.450245	0.130973	0.098041	-0.130191	0.223313	0.501624	-0.421017	0.228805	0.502616	-0.164023	0.100115	0.874135	-0.424482	0.115731	0.877252	-0.190276	1.810000	102.075672	
200	82.917381	0.131480	0.101289	-0.449567	0.130955	0.098865	-0.129631	0.228253	0.501882	-0.421541	0.232515	0.502572	-0.163129	0.097436	0.871777	-0.425823	0.113996	0.875351	-0.191694	1.810000	102.075672	
201	70.909559	0.132327	0.102291	-0.448923	0.131265	0.099981	-0.129989	0.231861	0.502308	-0.422793	0.235570	0.502959	-0.164003	0.094749	0.869913	-0.427358	0.112543	0.874215	-0.193330	1.810000	102.075672	
202	59.000362	0.133058	0.102990	-0.448880	0.131784	0.100941	-0.130779	0.234431	0.502642	-0.424097	0.237221	0.503521	-0.165869	0.091923	0.868182	-0.429188	0.110275	0.873453	-0.195222	1.810000	102.075672	
203	50.001505	0.133921	0.103175	-0.449902	0.132307	0.101332	-0.131299	0.236344	0.502589	-0.424927	0.236904	0.504012	-0.167758	0.088688	0.866058	-0.431369	0.105963	0.872530	-0.197360	1.810000	102.075672	
204	41.955815	0.134943	0.103133	-0.451415	0.132840	0.101319	-0.131444	0.238153	0.502278	-0.425255	0.236217	0.504180	-0.169474	0.085328	0.863573	-0.433276	0.100456	0.870944	-0.199145	1.810000	102.075672	
205	38.490218	0.135969	0.103524	-0.452088	0.133484	0.101515	-0.131374	0.240667	0.502183	-0.425202	0.238344	0.503784	-0.171279	0.082541	0.861177	-0.433779	0.096170	0.868221	-0.199539	1.810000	102.075672	
206	35.473553	0.136881	0.104600	-0.451405	0.134145	0.102176	-0.130979	0.244344	0.502508	-0.424797	0.244515	0.502690	-0.173301	0.080590	0.858986	-0.432647	0.094305	0.864125	-0.198366	1.810000	102.075672	
207	29.444605	0.137737	0.105700	-0.450390	0.134447	0.102620	-0.130187	0.248614	0.502749	-0.424384	0.251921	0.500807	-0.175547	0.078801	0.856397	-0.431543	0.093450	0.858915	-0.197274	1.810000	102.075672	
208	29.565477	0.138685	0.106132	-0.449942	0.134096	0.102107	-0.129239	0.252699	0.502363	-0.424546	0.257696	0.498082	-0.177830	0.076541	0.852886	-0.432022	0.092062	0.853038	-0.197789	1.810000	102.075672	
209	27.230996	0.139905	0.106078	-0.450256	0.133463	0.101357	-0.128611	0.256291	0.501616	-0.424985	0.261512	0.495665	-0.179105	0.074155	0.849049	-0.433407	0.089847	0.847737	-0.199190	1.810000	102.075672	
210	22.464729	0.141565	0.106067	-0.451317	0.133173	0.101669	-0.128752	0.259377	0.501082	-0.424825	0.264007	0.495199	-0.178046	0.072363	0.845889	-0.434180	0.087013	0.844515	-0.199905	1.810000	102.075672	
211	25.754992	0.143465	0.106266	-0.452767	0.133604	0.102949	-0.129579	0.262242	0.500810	-0.423765	0.265664	0.496579	-0.174627	0.071456	0.843520	-0.433976	0.083911	0.843235	-0.199575	1.810000	102.075672	
212	26.135893	0.144951	0.106455	-0.453987	0.134849	0.103530	-0.130419	0.265414	0.500301	-0.422350	0.266843	0.497734	-0.170401	0.071247	0.841070	-0.433711	0.081056	0.841946	-0.199176	1.810000	102.075672	
213	28.725186	0.145583	0.106462	-0.454735	0.136785	0.102259	-0.130738	0.269308	0.499162	-0.421166	0.267978	0.497114	-0.166925	0.071275	0.837642	-0.434124	0.078614	0.839031	-0.199497	1.810000	102.075672	
214	31.840815	0.145723	0.106290	-0.455467	0.138751	0.100013	-0.130694	0.273999	0.497389	-0.420507	0.269570	0.495155	-0.164961	0.070300	0.832419	-0.435199	0.075629	0.834196	-0.200524	1.810000	102.075672	
215	42.250792	0.145853	0.105965	-0.456612	0.140016	0.098002	-0.130601	0.279333	0.495183	-0.420615	0.271975	0.492721	-0.164879	0.067121	0.824820	-0.436717	0.071112	0.827536	-0.202026	1.810000	102.075672	
216	52.303525	0.146043	0.105534	-0.457793	0.140187	0.096645	-0.130814	0.284106	0.493126	-0.421494	0.274652	0.490453	-0.165855	0.062514	0.816517	-0.437907	0.066011	0.820452	-0.203225	1.810000	102.075672	
217	72.825585	0.146103	0.105025	-0.458229	0.139071	0.095876	-0.131707	0.286765	0.491769	-0.422519	0.276695	0.488656	-0.166469	0.058407	0.810481	-0.437684	0.062394	0.815099	-0.203023	1.810000	102.075672	
218	99.351071	0.145939	0.104449	-0.457776	0.137011	0.095508	-0.133231	0.287238	0.491057	-0.423062	0.277838	0.487323	-0.166052	0.055809	0.807651	-0.435806	0.061041	0.812272	-0.201173	1.810000	102.075672	
219	156.007291	0.145628	0.103830	-0.457301	0.135208	0.095174	-0.134641	0.287427	0.490293	-0.423180	0.278588	0.486244	-0.165019	0.054218	0.805670	-0.433402	0.060635	0.810561	-0.198799	1.810000	102.075672	
220	235.226825	0.145225	0.103146	-0.457605	0.134648	0.094587	-0.135299	0.288912	0.488879	-0.423067	0.279417	0.485292	-0.163840	0.053049	0.802327	-0.431625	0.059776	0.808528	-0.197051	1.810000	102.075672	
221	337.590067	0.144602	0.102075	-0.458597	0.134973	0.094094	-0.135378	0.291167	0.486624	-0.422964	0.280469	0.484605	-0.162877	0.051980	0.797553	-0.431156	0.057583	0.805558	-0.196609	1.810000	102.075672	
222	462.555909	0.143593	0.100240	-0.460000	0.135441	0.094204	-0.135286	0.293110	0.483502	-0.422903	0.281741	0.484413	-0.162413	0.050774	0.791943	-0.432469	0.053417	0.801324	-0.197945	1.810000	102.075672	
223	606.611046	0.142476	0.098042	-0.461389	0.135630	0.094693	-0.135267	0.294424	0.480192	-0.422714	0.283169	0.484419	-0.162555	0.049394	0.786404	-0.434892	0.048237	0.796194	-0.200376	1.810000	102.075672	
224	755.355746	0.141921	0.096540	-0.462080	0.135395	0.094710	-0.135417	0.295422	0.477952	-0.422250	0.284799	0.483701	-0.163422	0.047965	0.782103	-0.436763	0.044372	0.791136	-0.202221	1.810000	102.075672	
