KJ_test	// User ID
25-3-2025	// Evaluation date
KaiJen_AFAP_CMJ1	24-3-2025	14:55:22:614	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
67	1001.114317	0.105434	0.095738	-0.491652	0.114497	0.095322	-0.149362	0.127076	0.502717	-0.460442	0.123842	0.508399	-0.197807	0.150361	0.864577	-0.455293	0.162146	0.868024	-0.227105	1.810000	102.075672	
68	999.878788	0.105763	0.095790	-0.491150	0.114646	0.095630	-0.149148	0.127059	0.502872	-0.461097	0.124300	0.508699	-0.197599	0.150990	0.864656	-0.453931	0.162731	0.868403	-0.225745	1.810000	102.075672	
69	1001.559520	0.106407	0.095943	-0.490820	0.114905	0.095818	-0.148898	0.127488	0.503100	-0.461613	0.124752	0.508888	-0.197308	0.151298	0.864860	-0.452982	0.163305	0.868628	-0.224811	1.810000	102.075672	
70	1000.426558	0.107258	0.096250	-0.490816	0.115114	0.095999	-0.148776	0.127975	0.503422	-0.461535	0.125009	0.509092	-0.196983	0.151199	0.865216	-0.452725	0.163668	0.868814	-0.224576	1.810000	102.075672	
71	1000.489992	0.107887	0.096657	-0.491122	0.115337	0.096217	-0.148852	0.128578	0.503771	-0.461036	0.125062	0.509346	-0.196789	0.150872	0.865635	-0.452702	0.163627	0.869064	-0.224566	1.810000	102.075672	
72	1000.470443	0.107816	0.097079	-0.491629	0.115687	0.096487	-0.149150	0.129463	0.504058	-0.460435	0.124955	0.509647	-0.196903	0.150562	0.865997	-0.452292	0.163016	0.869460	-0.224141	1.810000	102.075672	
73	1000.812134	0.107243	0.097415	-0.492152	0.116103	0.096683	-0.149482	0.130416	0.504236	-0.460008	0.124730	0.509866	-0.197168	0.150317	0.866241	-0.451743	0.162049	0.869819	-0.223557	1.810000	102.075672	
74	999.166138	0.106940	0.097537	-0.492395	0.116375	0.096560	-0.149483	0.130893	0.504299	-0.460055	0.124432	0.509754	-0.197151	0.150025	0.866350	-0.452028	0.161264	0.869738	-0.223812	1.810000	102.075672	
75	1000.657071	0.107262	0.097319	-0.492223	0.116324	0.095993	-0.149033	0.130606	0.504183	-0.460752	0.124095	0.509190	-0.196679	0.149558	0.866263	-0.453628	0.161008	0.869006	-0.225411	1.810000	102.075672	
76	998.640781	0.107530	0.096677	-0.492029	0.115856	0.095141	-0.148589	0.129902	0.503696	-0.461871	0.123730	0.508346	-0.196191	0.148764	0.865800	-0.455838	0.161179	0.867877	-0.227667	1.810000	102.075672	
77	1001.241872	0.107071	0.095580	-0.492183	0.114957	0.094218	-0.148576	0.129170	0.502695	-0.463117	0.123360	0.507425	-0.196113	0.147573	0.864834	-0.457863	0.161612	0.866672	-0.229788	1.810000	102.075672	
78	1001.952741	0.106273	0.094385	-0.492389	0.114147	0.093523	-0.148773	0.128475	0.501552	-0.464146	0.123175	0.506709	-0.196359	0.146529	0.863717	-0.459433	0.162170	0.865739	-0.231464	1.810000	102.075672	
79	999.050310	0.105970	0.093615	-0.492074	0.114174	0.093366	-0.148791	0.127742	0.500856	-0.464616	0.123438	0.506505	-0.196724	0.146419	0.862996	-0.460518	0.162730	0.865427	-0.232595	1.810000	102.075672	
80	1000.685856	0.106357	0.093357	-0.491278	0.115011	0.093667	-0.148628	0.127015	0.500711	-0.464671	0.124053	0.506741	-0.197159	0.147165	0.862779	-0.461161	0.163166	0.865664	-0.233221	1.810000	102.075672	
81	1000.574229	0.106847	0.093160	-0.490792	0.115686	0.093875	-0.148709	0.126482	0.500624	-0.465058	0.124487	0.506892	-0.197766	0.147640	0.862634	-0.461502	0.163353	0.865870	-0.233548	1.810000	102.075672	
82	1001.061424	0.106977	0.092699	-0.491149	0.115458	0.093603	-0.149333	0.126257	0.500231	-0.466267	0.124364	0.506596	-0.198579	0.147063	0.862249	-0.461651	0.163259	0.865632	-0.233736	1.810000	102.075672	
83	1001.117337	0.106889	0.092224	-0.491908	0.114560	0.093169	-0.150044	0.126185	0.499793	-0.467655	0.123943	0.506163	-0.199189	0.146091	0.861841	-0.461600	0.163183	0.865220	-0.233749	1.810000	102.075672	
84	1001.057874	0.106831	0.092092	-0.492444	0.113442	0.093015	-0.150299	0.126082	0.499677	-0.468364	0.123596	0.506025	-0.199163	0.145635	0.861726	-0.461300	0.163445	0.865036	-0.233498	1.810000	102.075672	
85	1001.687946	0.106791	0.092444	-0.492432	0.112524	0.093263	-0.150176	0.126091	0.500009	-0.468061	0.123386	0.506304	-0.198633	0.145937	0.862033	-0.460560	0.163798	0.865272	-0.232760	1.810000	102.075672	
86	1001.076116	0.106596	0.093274	-0.491731	0.112195	0.093842	-0.150042	0.126556	0.500772	-0.466787	0.123167	0.506934	-0.198011	0.146802	0.862770	-0.459100	0.163625	0.865982	-0.231228	1.810000	102.075672	
87	1001.486079	0.106278	0.094440	-0.490568	0.112605	0.094585	-0.150018	0.127528	0.501824	-0.464861	0.122877	0.507745	-0.197528	0.147920	0.863812	-0.457079	0.162669	0.867018	-0.229069	1.810000	102.075672	
88	999.227272	0.106254	0.095543	-0.489761	0.113479	0.095155	-0.149877	0.128538	0.502807	-0.463035	0.122618	0.508370	-0.197167	0.148789	0.864806	-0.455442	0.161324	0.867884	-0.227291	1.810000	102.075672	
89	999.432851	0.106850	0.096212	-0.489928	0.114485	0.095275	-0.149369	0.129132	0.503395	-0.461975	0.122495	0.508496	-0.196839	0.149023	0.865426	-0.454960	0.160061	0.868151	-0.226721	1.810000	102.075672	
90	997.454800	0.107614	0.096426	-0.490651	0.115222	0.095056	-0.148725	0.129209	0.503574	-0.461665	0.122574	0.508247	-0.196558	0.148967	0.865620	-0.455043	0.159412	0.867950	-0.226774	1.810000	102.075672	
91	999.443079	0.107861	0.096283	-0.491211	0.115310	0.094727	-0.148425	0.128794	0.503434	-0.461850	0.122916	0.507885	-0.196473	0.149192	0.865434	-0.454683	0.159891	0.867596	-0.226428	1.810000	102.075672	
92	998.487096	0.107510	0.095965	-0.491308	0.114949	0.094493	-0.148572	0.128106	0.503146	-0.462139	0.123467	0.507637	-0.196589	0.149860	0.865040	-0.453719	0.161201	0.867354	-0.225496	1.810000	102.075672	
93	997.734695	0.107047	0.095738	-0.491046	0.114888	0.094535	-0.148928	0.127542	0.502939	-0.462020	0.124057	0.507687	-0.196770	0.150750	0.864723	-0.452786	0.162277	0.867440	-0.224576	1.810000	102.075672	
94	1000.098960	0.106817	0.095759	-0.490595	0.115536	0.094893	-0.149339	0.127377	0.502936	-0.461259	0.124520	0.508077	-0.196943	0.151560	0.864665	-0.452348	0.162407	0.867913	-0.224113	1.810000	102.075672	
95	998.819328	0.106727	0.095897	-0.490264	0.116312	0.095272	-0.149745	0.127566	0.503016	-0.460350	0.124679	0.508504	-0.197038	0.151817	0.864760	-0.452329	0.161904	0.868420	-0.224064	1.810000	102.075672	
