Testing	// User ID
7-2-2025	// Evaluation date
KR_Walk_BP3	6-2-2025	12:20:00:160	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.489857	-1.398017	0.491898	
99	-1.452784	0.088466	-1.540814	0.111805	-1.461607	0.545350	-1.539609	0.970616	1.487670	-1.386150	1.701055	
100	-1.448685	0.088075	-1.536722	0.111642	-1.450788	0.544036	-1.529744	0.969032	1.485121	-1.374474	1.682039	
101	-1.448322	0.088064	-1.537133	0.110980	-1.450166	0.543303	-1.526395	0.968727	1.484310	-1.371616	3.514001	
102	-1.449484	0.084211	-1.536864	0.110219	-1.448725	0.542442	-1.521015	0.968462	1.483955	-1.367713	2.927907	
103	-1.449777	0.082351	-1.536842	0.109001	-1.445876	0.540713	-1.511865	0.967701	1.483449	-1.360167	3.406468	
104	-1.448753	0.081818	-1.536118	0.108189	-1.444176	0.539755	-1.505361	0.967451	1.483447	-1.356032	1.180928	
105	-1.450488	0.077822	-1.535972	0.107564	-1.444265	0.539181	-1.497494	0.967952	1.485042	-1.349921	1.602462	
106	-1.458258	0.075202	-1.542768	0.106677	-1.441623	0.535870	-1.470538	0.967045	1.489045	-1.326804	1.704973	
107	-1.459739	0.078433	-1.546130	0.106327	-1.434495	0.532612	-1.451450	0.964595	1.489948	-1.315551	2.891053	
108	-1.461144	0.071601	-1.544158	0.106063	-1.431088	0.531979	-1.442176	0.964329	1.491655	-1.303260	4.182382	
109	-1.467978	0.060499	-1.544675	0.107335	-1.429276	0.532128	-1.429248	0.964756	1.494754	-1.291000	1.701438	
110	-1.470393	0.060910	-1.544803	0.110917	-1.425867	0.534366	-1.413136	0.966838	1.502413	-1.283732	2.935789	
111	-1.469875	0.059762	-1.540445	0.116086	-1.419910	0.538786	-1.405035	0.971289	1.505337	-1.276538	1.111258	
112	-1.473607	0.051104	-1.537381	0.121463	-1.410646	0.542355	-1.393656	0.974774	1.505109	-1.265318	2.298843	
113	-1.476690	0.064697	-1.541560	0.128760	-1.403407	0.546034	-1.380445	0.978156	1.504627	-1.254786	1.169113	
114	-1.484951	0.054652	-1.542900	0.127422	-1.402825	0.543982	-1.376943	0.975937	1.504755	-1.248186	2.348375	
115	-1.486912	0.042607	-1.540961	0.123087	-1.400205	0.539631	-1.374793	0.971576	1.503700	-1.240676	2.934662	
116	-1.488253	0.033051	-1.538769	0.120721	-1.396845	0.537137	-1.361999	0.968386	1.501168	-1.234032	1.090948	
117	-1.487651	-0.005144	-1.527287	0.115831	-1.396907	0.536487	-1.363104	0.967768	1.497049	-1.230412	2.875948	
118	-1.481230	0.003618	-1.526146	0.114804	-1.392861	0.534729	-1.356007	0.965782	1.497298	-1.217466	2.881075	
119	-1.471303	0.033714	-1.528198	0.116769	-1.388570	0.534670	-1.337411	0.964276	1.497826	-1.204343	1.692082	
120	-1.463894	0.045127	-1.524867	0.116989	-1.386011	0.535126	-1.332073	0.964369	1.494652	-1.201813	2.874669	
121	-1.462347	0.046283	-1.524368	0.116276	-1.380444	0.532695	-1.325981	0.961892	1.491966	-1.193378	3.394963	
122	-1.457629	0.059703	-1.526134	0.118698	-1.378562	0.534088	-1.315628	0.962174	1.489954	-1.184746	4.111334	
123	-1.455874	0.070525	-1.528101	0.123282	-1.376079	0.537396	-1.301636	0.963551	1.490024	-1.171662	2.407610	
124	-1.455141	0.071536	-1.527230	0.124227	-1.373739	0.537813	-1.286613	0.961475	1.490049	-1.158386	2.358095	
125	-1.452381	0.072039	-1.524267	0.125057	-1.370035	0.538343	-1.275797	0.960489	1.488200	-1.150605	0.520911	
126	-1.452658	0.069533	-1.521452	0.126848	-1.363346	0.538568	-1.265293	0.959872	1.483128	-1.146230	1.143581	
127	-1.455995	0.069608	-1.524255	0.128236	-1.354562	0.535146	-1.251317	0.955293	1.481903	-1.133054	1.123481	
128	-1.458224	0.068478	-1.524753	0.131329	-1.343269	0.533078	-1.238106	0.952851	1.483077	-1.112888	0.985979	
129	-1.455731	0.064125	-1.518880	0.130030	-1.339617	0.532683	-1.241055	0.953735	1.480718	-1.104141	4.137159	
130	-1.455327	0.062143	-1.514788	0.131366	-1.333483	0.532884	-1.238409	0.953918	1.476657	-1.100242	2.835942	
131	-1.458562	0.047626	-1.511896	0.129717	-1.324241	0.528433	-1.230465	0.949214	1.472991	-1.093800	1.700056	
