Testing	// User ID
7-2-2025	// Evaluation date
KJ_Walk_BP3	6-2-2025	12:11:11:196	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
61	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.731979	
62	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.837136	
63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.307409	
64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.505306	
65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.349692	
66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.264111	
67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.320567	
68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.240247	
69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.086042	
70	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.448914	
71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.440755	
72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.355909	
73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.114145	
74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.386486	-1.313881	0.774156	
75	-1.081678	0.128244	-1.166393	0.133888	-1.270021	0.530264	-1.374951	0.913888	1.394618	-1.277286	-1.389920	
76	-1.062158	0.124369	-1.145911	0.135320	-1.284172	0.521016	-1.395249	0.902901	1.388303	-1.274736	-0.290700	
77	-1.046239	0.131458	-1.133986	0.134186	-1.293544	0.511569	-1.416855	0.889689	1.379577	-1.277947	0.435438	
78	-1.031116	0.128977	-1.118025	0.132686	-1.285934	0.506122	-1.417225	0.881000	1.373928	-1.276517	-1.287089	
79	-1.024177	0.115067	-1.108446	0.129628	-1.282558	0.500283	-1.420216	0.872047	1.371081	-1.276009	-3.072276	
80	-1.013166	0.124662	-1.099555	0.129074	-1.270483	0.501317	-1.406356	0.874004	1.366235	-1.263823	-0.213517	
81	-1.003823	0.123782	-1.090742	0.126706	-1.256088	0.501471	-1.385896	0.876489	1.362565	-1.252288	-1.378267	
82	-1.000974	0.097995	-1.084719	0.124668	-1.252761	0.498389	-1.387158	0.870999	1.371329	-1.243863	0.535623	
83	-0.994618	0.116932	-1.082465	0.124284	-1.242790	0.501181	-1.375106	0.872340	1.373667	-1.235557	-0.779688	
84	-0.983584	0.109794	-1.074131	0.115822	-1.223102	0.497507	-1.338730	0.876676	1.370137	-1.225594	-2.561950	
85	-0.981626	0.103520	-1.071334	0.109344	-1.214886	0.493111	-1.335171	0.870896	1.368522	-1.235265	-1.543427	
86	-0.984984	0.081444	-1.067721	0.104679	-1.207448	0.489881	-1.330752	0.866790	1.366629	-1.244073	-0.418568	
